Registration ID,Year,Month,County,Registration type,Engine type,Car registration count
520,2019,October,Longford,New Irish Registrations,Electric,2
521,2019,April,Longford,Used Imports,Electric,1
522,2019,January,Longford,New Irish Registrations,Hybrid,19
523,2019,February,Longford,New Irish Registrations,Hybrid,10
524,2019,March,Longford,New Irish Registrations,Hybrid,11
525,2019,April,Longford,New Irish Registrations,Hybrid,17
526,2019,May,Longford,New Irish Registrations,Hybrid,4
527,2019,June,Longford,New Irish Registrations,Hybrid,1
528,2019,July,Longford,New Irish Registrations,Hybrid,14
529,2019,August,Longford,New Irish Registrations,Hybrid,4
530,2019,October,Longford,New Irish Registrations,Hybrid,3
531,2019,February,Longford,Used Imports,Hybrid,1
532,2019,March,Longford,Used Imports,Hybrid,3
533,2019,April,Longford,Used Imports,Hybrid,3
534,2019,May,Longford,Used Imports,Hybrid,2
535,2019,June,Longford,Used Imports,Hybrid,2
536,2019,August,Longford,Used Imports,Hybrid,6
537,2019,September,Longford,Used Imports,Hybrid,3
538,2019,October,Longford,Used Imports,Hybrid,3
539,2019,January,Louth,New Irish Registrations,Non electric,785
540,2019,February,Louth,New Irish Registrations,Non electric,306
541,2019,March,Louth,New Irish Registrations,Non electric,307
542,2019,April,Louth,New Irish Registrations,Non electric,161
543,2019,May,Louth,New Irish Registrations,Non electric,109
544,2019,June,Louth,New Irish Registrations,Non electric,15
545,2019,July,Louth,New Irish Registrations,Non electric,457
546,2019,August,Louth,New Irish Registrations,Non electric,77
547,2019,September,Louth,New Irish Registrations,Non electric,61
548,2019,October,Louth,New Irish Registrations,Non electric,37
549,2019,January,Louth,Used Imports,Non electric,287
550,2019,February,Louth,Used Imports,Non electric,316
551,2019,March,Louth,Used Imports,Non electric,304
552,2019,April,Louth,Used Imports,Non electric,273
553,2019,May,Louth,Used Imports,Non electric,329
554,2019,June,Louth,Used Imports,Non electric,285
555,2019,July,Louth,Used Imports,Non electric,331
556,2019,August,Louth,Used Imports,Non electric,343
557,2019,September,Louth,Used Imports,Non electric,322
558,2019,October,Louth,Used Imports,Non electric,380
559,2019,January,Louth,New Irish Registrations,Electric,25
560,2019,February,Louth,New Irish Registrations,Electric,5
561,2019,March,Louth,New Irish Registrations,Electric,8
562,2019,April,Louth,New Irish Registrations,Electric,4
563,2019,May,Louth,New Irish Registrations,Electric,6
564,2019,June,Louth,New Irish Registrations,Electric,1
565,2019,July,Louth,New Irish Registrations,Electric,20
566,2019,August,Louth,New Irish Registrations,Electric,6
567,2019,September,Louth,New Irish Registrations,Electric,1
568,2019,October,Louth,New Irish Registrations,Electric,1
569,2019,January,Louth,Used Imports,Electric,1
570,2019,March,Louth,Used Imports,Electric,1
571,2019,April,Louth,Used Imports,Electric,1
572,2019,May,Louth,Used Imports,Electric,2
573,2019,August,Louth,Used Imports,Electric,2
574,2019,September,Louth,Used Imports,Electric,1
575,2019,October,Louth,Used Imports,Electric,2
576,2019,January,Louth,New Irish Registrations,Hybrid,43
577,2019,February,Louth,New Irish Registrations,Hybrid,28
578,2019,March,Louth,New Irish Registrations,Hybrid,41
579,2019,April,Louth,New Irish Registrations,Hybrid,28
580,2019,May,Louth,New Irish Registrations,Hybrid,20
581,2019,June,Louth,New Irish Registrations,Hybrid,5
582,2019,July,Louth,New Irish Registrations,Hybrid,49
583,2019,August,Louth,New Irish Registrations,Hybrid,13
584,2019,September,Louth,New Irish Registrations,Hybrid,7
585,2019,October,Louth,New Irish Registrations,Hybrid,7
586,2019,January,Louth,Used Imports,Hybrid,9
587,2019,February,Louth,Used Imports,Hybrid,9
588,2019,March,Louth,Used Imports,Hybrid,20
589,2019,April,Louth,Used Imports,Hybrid,8
590,2019,May,Louth,Used Imports,Hybrid,15
591,2019,June,Louth,Used Imports,Hybrid,5
592,2019,July,Louth,Used Imports,Hybrid,17
593,2019,August,Louth,Used Imports,Hybrid,18
594,2019,September,Louth,Used Imports,Hybrid,15
595,2019,October,Louth,Used Imports,Hybrid,16
596,2019,January,Laois,New Irish Registrations,Non electric,424
597,2019,February,Laois,New Irish Registrations,Non electric,145
598,2019,March,Laois,New Irish Registrations,Non electric,154
599,2019,April,Laois,New Irish Registrations,Non electric,88
600,2019,May,Laois,New Irish Registrations,Non electric,50
601,2019,June,Laois,New Irish Registrations,Non electric,5
602,2019,July,Laois,New Irish Registrations,Non electric,199
603,2019,August,Laois,New Irish Registrations,Non electric,67
604,2019,September,Laois,New Irish Registrations,Non electric,33
605,2019,October,Laois,New Irish Registrations,Non electric,18
606,2019,January,Laois,Used Imports,Non electric,114
607,2019,February,Laois,Used Imports,Non electric,102
608,2019,March,Laois,Used Imports,Non electric,126
609,2019,April,Laois,Used Imports,Non electric,112
610,2019,May,Laois,Used Imports,Non electric,120
611,2019,June,Laois,Used Imports,Non electric,124
612,2019,July,Laois,Used Imports,Non electric,137
613,2019,August,Laois,Used Imports,Non electric,126
614,2019,September,Laois,Used Imports,Non electric,134
615,2019,October,Laois,Used Imports,Non electric,140
616,2019,January,Laois,New Irish Registrations,Electric,8
617,2019,February,Laois,New Irish Registrations,Electric,3
618,2019,March,Laois,New Irish Registrations,Electric,2
619,2019,April,Laois,New Irish Registrations,Electric,3
620,2019,July,Laois,New Irish Registrations,Electric,11
621,2019,August,Laois,New Irish Registrations,Electric,2
622,2019,September,Laois,New Irish Registrations,Electric,1
623,2019,October,Laois,New Irish Registrations,Electric,2
624,2019,January,Laois,Used Imports,Electric,1
625,2019,May,Laois,Used Imports,Electric,3
626,2019,June,Laois,Used Imports,Electric,1
627,2019,October,Laois,Used Imports,Electric,1
628,2019,January,Laois,New Irish Registrations,Hybrid,28
629,2019,February,Laois,New Irish Registrations,Hybrid,15
630,2019,March,Laois,New Irish Registrations,Hybrid,9
631,2019,April,Laois,New Irish Registrations,Hybrid,21
632,2019,May,Laois,New Irish Registrations,Hybrid,4
633,2019,July,Laois,New Irish Registrations,Hybrid,33
634,2019,August,Laois,New Irish Registrations,Hybrid,2
635,2019,September,Laois,New Irish Registrations,Hybrid,1
636,2019,October,Laois,New Irish Registrations,Hybrid,2
637,2019,January,Laois,Used Imports,Hybrid,7
638,2019,February,Laois,Used Imports,Hybrid,5
639,2019,March,Laois,Used Imports,Hybrid,11
640,2019,April,Laois,Used Imports,Hybrid,5
641,2019,May,Laois,Used Imports,Hybrid,5
642,2019,June,Laois,Used Imports,Hybrid,6
643,2019,July,Laois,Used Imports,Hybrid,1
644,2019,August,Laois,Used Imports,Hybrid,6
645,2019,September,Laois,Used Imports,Hybrid,12
646,2019,October,Laois,Used Imports,Hybrid,14
647,2019,January,Meath,New Irish Registrations,Non electric,927
648,2019,February,Meath,New Irish Registrations,Non electric,394
649,2019,March,Meath,New Irish Registrations,Non electric,322
650,2019,April,Meath,New Irish Registrations,Non electric,155
651,2019,May,Meath,New Irish Registrations,Non electric,104
652,2019,June,Meath,New Irish Registrations,Non electric,14
653,2019,July,Meath,New Irish Registrations,Non electric,601
654,2019,August,Meath,New Irish Registrations,Non electric,118
655,2019,September,Meath,New Irish Registrations,Non electric,83
656,2019,October,Meath,New Irish Registrations,Non electric,33
657,2019,April,Meath,New Imports,Non electric,1
658,2019,May,Meath,New Imports,Non electric,1
659,2019,September,Meath,New Imports,Non electric,1
660,2019,January,Meath,Used Imports,Non electric,345
661,2019,February,Meath,Used Imports,Non electric,318
662,2019,March,Meath,Used Imports,Non electric,364
663,2019,April,Meath,Used Imports,Non electric,365
664,2019,May,Meath,Used Imports,Non electric,347
665,2019,June,Meath,Used Imports,Non electric,335
666,2019,July,Meath,Used Imports,Non electric,382
667,2019,August,Meath,Used Imports,Non electric,356
668,2019,September,Meath,Used Imports,Non electric,414
669,2019,October,Meath,Used Imports,Non electric,475
670,2019,January,Meath,New Irish Registrations,Electric,35
671,2019,February,Meath,New Irish Registrations,Electric,10
672,2019,March,Meath,New Irish Registrations,Electric,8
673,2019,April,Meath,New Irish Registrations,Electric,8
674,2019,May,Meath,New Irish Registrations,Electric,9
675,2019,June,Meath,New Irish Registrations,Electric,3
676,2019,July,Meath,New Irish Registrations,Electric,37
677,2019,August,Meath,New Irish Registrations,Electric,7
678,2019,September,Meath,New Irish Registrations,Electric,6
679,2019,October,Meath,New Irish Registrations,Electric,3
680,2019,January,Meath,Used Imports,Electric,1
681,2019,February,Meath,Used Imports,Electric,3
682,2019,March,Meath,Used Imports,Electric,5
683,2019,April,Meath,Used Imports,Electric,1
684,2019,May,Meath,Used Imports,Electric,4
685,2019,June,Meath,Used Imports,Electric,5
686,2019,August,Meath,Used Imports,Electric,1
687,2019,September,Meath,Used Imports,Electric,4
688,2019,October,Meath,Used Imports,Electric,4
689,2019,January,Meath,New Irish Registrations,Hybrid,89
690,2019,February,Meath,New Irish Registrations,Hybrid,55
691,2019,March,Meath,New Irish Registrations,Hybrid,56
692,2019,April,Meath,New Irish Registrations,Hybrid,48
693,2019,May,Meath,New Irish Registrations,Hybrid,20
694,2019,June,Meath,New Irish Registrations,Hybrid,13
695,2019,July,Meath,New Irish Registrations,Hybrid,78
696,2019,August,Meath,New Irish Registrations,Hybrid,22
697,2019,September,Meath,New Irish Registrations,Hybrid,9
698,2019,October,Meath,New Irish Registrations,Hybrid,8
699,2019,January,Meath,Used Imports,Hybrid,26
700,2019,February,Meath,Used Imports,Hybrid,20
701,2019,March,Meath,Used Imports,Hybrid,19
702,2019,April,Meath,Used Imports,Hybrid,11
703,2019,May,Meath,Used Imports,Hybrid,12
704,2019,June,Meath,Used Imports,Hybrid,24
705,2019,July,Meath,Used Imports,Hybrid,33
706,2019,August,Meath,Used Imports,Hybrid,32
707,2019,September,Meath,Used Imports,Hybrid,26
708,2019,October,Meath,Used Imports,Hybrid,32
709,2019,January,Offaly,New Irish Registrations,Non electric,371
710,2019,February,Offaly,New Irish Registrations,Non electric,134
711,2019,March,Offaly,New Irish Registrations,Non electric,132
712,2019,April,Offaly,New Irish Registrations,Non electric,58
713,2019,May,Offaly,New Irish Registrations,Non electric,46
714,2019,June,Offaly,New Irish Registrations,Non electric,6
715,2019,July,Offaly,New Irish Registrations,Non electric,232
716,2019,August,Offaly,New Irish Registrations,Non electric,49
717,2019,September,Offaly,New Irish Registrations,Non electric,22
718,2019,October,Offaly,New Irish Registrations,Non electric,18
719,2019,January,Offaly,Used Imports,Non electric,95
720,2019,February,Offaly,Used Imports,Non electric,84
721,2019,March,Offaly,Used Imports,Non electric,88
722,2019,April,Offaly,Used Imports,Non electric,76
723,2019,May,Offaly,Used Imports,Non electric,104
724,2019,June,Offaly,Used Imports,Non electric,86
725,2019,July,Offaly,Used Imports,Non electric,84
726,2019,August,Offaly,Used Imports,Non electric,104
727,2019,September,Offaly,Used Imports,Non electric,98
728,2019,October,Offaly,Used Imports,Non electric,117
729,2019,January,Offaly,New Irish Registrations,Electric,7
730,2019,February,Offaly,New Irish Registrations,Electric,1
731,2019,March,Offaly,New Irish Registrations,Electric,4
732,2019,April,Offaly,New Irish Registrations,Electric,1
733,2019,July,Offaly,New Irish Registrations,Electric,9
734,2019,August,Offaly,New Irish Registrations,Electric,4
735,2019,October,Offaly,New Irish Registrations,Electric,1
736,2019,January,Offaly,New Irish Registrations,Hybrid,42
737,2019,February,Offaly,New Irish Registrations,Hybrid,15
738,2019,March,Offaly,New Irish Registrations,Hybrid,21
739,2019,April,Offaly,New Irish Registrations,Hybrid,30
740,2019,May,Offaly,New Irish Registrations,Hybrid,6
741,2019,July,Offaly,New Irish Registrations,Hybrid,35
742,2019,August,Offaly,New Irish Registrations,Hybrid,6
743,2019,September,Offaly,New Irish Registrations,Hybrid,2
744,2019,October,Offaly,New Irish Registrations,Hybrid,4
745,2019,January,Offaly,Used Imports,Hybrid,5
746,2019,February,Offaly,Used Imports,Hybrid,1
747,2019,March,Offaly,Used Imports,Hybrid,1
748,2019,April,Offaly,Used Imports,Hybrid,1
749,2019,May,Offaly,Used Imports,Hybrid,3
750,2019,June,Offaly,Used Imports,Hybrid,3
751,2019,July,Offaly,Used Imports,Hybrid,2
752,2019,August,Offaly,Used Imports,Hybrid,2
753,2019,September,Offaly,Used Imports,Hybrid,7
754,2019,October,Offaly,Used Imports,Hybrid,3
755,2019,January,Westmeath,New Irish Registrations,Non electric,437
756,2019,February,Westmeath,New Irish Registrations,Non electric,172
757,2019,March,Westmeath,New Irish Registrations,Non electric,142
758,2019,April,Westmeath,New Irish Registrations,Non electric,93
759,2019,May,Westmeath,New Irish Registrations,Non electric,33
760,2019,June,Westmeath,New Irish Registrations,Non electric,3
761,2019,July,Westmeath,New Irish Registrations,Non electric,282
762,2019,August,Westmeath,New Irish Registrations,Non electric,50
763,2019,September,Westmeath,New Irish Registrations,Non electric,34
764,2019,October,Westmeath,New Irish Registrations,Non electric,24
765,2019,January,Westmeath,Used Imports,Non electric,154
766,2019,February,Westmeath,Used Imports,Non electric,137
767,2019,March,Westmeath,Used Imports,Non electric,124
768,2019,April,Westmeath,Used Imports,Non electric,154
769,2019,May,Westmeath,Used Imports,Non electric,156
770,2019,June,Westmeath,Used Imports,Non electric,133
771,2019,July,Westmeath,Used Imports,Non electric,173
772,2019,August,Westmeath,Used Imports,Non electric,148
773,2019,September,Westmeath,Used Imports,Non electric,149
774,2019,October,Westmeath,Used Imports,Non electric,194
775,2019,January,Westmeath,New Irish Registrations,Electric,15
776,2019,February,Westmeath,New Irish Registrations,Electric,11
777,2019,March,Westmeath,New Irish Registrations,Electric,2
778,2019,April,Westmeath,New Irish Registrations,Electric,2
779,2019,May,Westmeath,New Irish Registrations,Electric,3
780,2019,June,Westmeath,New Irish Registrations,Electric,1
781,2019,July,Westmeath,New Irish Registrations,Electric,19
782,2019,August,Westmeath,New Irish Registrations,Electric,1
783,2019,September,Westmeath,New Irish Registrations,Electric,3
784,2019,October,Westmeath,New Irish Registrations,Electric,4
785,2019,January,Westmeath,Used Imports,Electric,1
786,2019,March,Westmeath,Used Imports,Electric,1
787,2019,June,Westmeath,Used Imports,Electric,2
788,2019,August,Westmeath,Used Imports,Electric,2
789,2019,October,Westmeath,Used Imports,Electric,1
790,2019,January,Westmeath,New Irish Registrations,Hybrid,55
791,2019,February,Westmeath,New Irish Registrations,Hybrid,18
792,2019,March,Westmeath,New Irish Registrations,Hybrid,31
793,2019,April,Westmeath,New Irish Registrations,Hybrid,43
794,2019,May,Westmeath,New Irish Registrations,Hybrid,6
795,2019,July,Westmeath,New Irish Registrations,Hybrid,65
796,2019,August,Westmeath,New Irish Registrations,Hybrid,10
797,2019,September,Westmeath,New Irish Registrations,Hybrid,4
798,2019,October,Westmeath,New Irish Registrations,Hybrid,5
799,2019,January,Westmeath,Used Imports,Hybrid,4
800,2019,February,Westmeath,Used Imports,Hybrid,3
801,2019,March,Westmeath,Used Imports,Hybrid,3
802,2019,April,Westmeath,Used Imports,Hybrid,6
803,2019,May,Westmeath,Used Imports,Hybrid,6
804,2019,June,Westmeath,Used Imports,Hybrid,3
805,2019,July,Westmeath,Used Imports,Hybrid,8
806,2019,August,Westmeath,Used Imports,Hybrid,2
807,2019,September,Westmeath,Used Imports,Hybrid,7
808,2019,October,Westmeath,Used Imports,Hybrid,3
809,2019,January,Wicklow,New Irish Registrations,Non electric,690
810,2019,February,Wicklow,New Irish Registrations,Non electric,270
